order_id,order_item_id,product_id,seller_id,shipping_limit_date,price
0000000411,3,PID000411,SID8416,2024-02-15 00:00:00,229.0
0000000412,4,PID000412,SID8059,2024-02-16 00:00:00,987.79
0000000413,2,PID000413,SID1750,2024-02-17 00:00:00,944.62
0000000414,1,PID000414,SID7085,2024-02-18 00:00:00,49.03
0000000415,3,PID000415,SID5318,2024-02-19 00:00:00,708.52
0000000416,1,PID000416,SID6026,2024-02-20 00:00:00,926.0
0000000417,1,PID000417,SID4207,2024-02-21 00:00:00,188.77
0000000418,2,PID000418,SID8099,2024-02-22 00:00:00,572.27
0000000419,4,PID000419,SID1973,2024-02-23 00:00:00,916.33
0000000420,2,PID000420,SID5116,2024-02-24 00:00:00,43.61
0000000421,2,PID000421,SID7160,2024-02-25 00:00:00,700.45
0000000422,2,PID000422,SID7048,2024-02-26 00:00:00,304.38
0000000423,2,PID000423,SID3525,2024-02-27 00:00:00,925.15
0000000424,3,PID000424,SID5357,2024-02-28 00:00:00,971.35
0000000425,4,PID000425,SID6778,2024-02-29 00:00:00,944.82
0000000426,1,PID000426,SID7279,2024-03-01 00:00:00,479.47
0000000427,1,PID000427,SID4311,2024-03-02 00:00:00,863.42
0000000428,4,PID000428,SID8052,2024-03-03 00:00:00,846.1
0000000429,1,PID000429,SID9720,2024-03-04 00:00:00,325.91
0000000430,4,PID000430,SID2067,2024-03-05 00:00:00,830.63
0000000431,1,PID000431,SID9897,2024-03-06 00:00:00,46.64
0000000432,2,PID000432,SID9084,2024-03-07 00:00:00,600.31
0000000433,1,PID000433,SID2928,2024-03-08 00:00:00,237.71
0000000434,4,PID000434,SID1241,2024-03-09 00:00:00,129.36
0000000435,4,PID000435,SID6452,2024-03-10 00:00:00,86.18
0000000436,4,PID000436,SID2026,2024-03-11 00:00:00,699.33
0000000437,4,PID000437,SID2992,2024-03-12 00:00:00,346.48
0000000438,4,PID000438,SID2419,2024-03-13 00:00:00,727.52
0000000439,3,PID000439,SID6066,2024-03-14 00:00:00,74.7
0000000440,3,PID000440,SID9922,2024-03-15 00:00:00,322.14
0000000441,1,PID000441,SID8381,2024-03-16 00:00:00,544.1
0000000442,4,PID000442,SID9815,2024-03-17 00:00:00,792.82
0000000443,1,PID000443,SID1133,2024-03-18 00:00:00,325.56
0000000444,4,PID000444,SID2646,2024-03-19 00:00:00,629.63
0000000445,4,PID000445,SID7602,2024-03-20 00:00:00,887.12
0000000446,3,PID000446,SID2469,2024-03-21 00:00:00,619.7
0000000447,3,PID000447,SID3647,2024-03-22 00:00:00,240.63
0000000448,2,PID000448,SID9287,2024-03-23 00:00:00,34.16
0000000449,3,PID000449,SID5906,2024-03-24 00:00:00,871.4
0000000450,2,PID000450,SID5676,2024-03-25 00:00:00,31.06
0000000451,2,PID000451,SID6978,2024-03-26 00:00:00,875.95
0000000452,2,PID000452,SID3779,2024-03-27 00:00:00,533.65
0000000453,2,PID000453,SID2105,2024-03-28 00:00:00,939.68
0000000454,2,PID000454,SID3731,2024-03-29 00:00:00,800.8
0000000455,1,PID000455,SID8139,2024-03-30 00:00:00,997.95
0000000456,3,PID000456,SID2395,2024-03-31 00:00:00,357.2
0000000457,2,PID000457,SID8514,2024-04-01 00:00:00,769.52
0000000458,4,PID000458,SID5032,2024-04-02 00:00:00,407.91
0000000459,3,PID000459,SID6991,2024-04-03 00:00:00,485.08
0000000460,3,PID000460,SID9401,2024-04-04 00:00:00,631.23
0000000461,2,PID000461,SID2109,2024-04-05 00:00:00,874.94
0000000462,1,PID000462,SID6979,2024-04-06 00:00:00,984.24
0000000463,2,PID000463,SID7819,2024-04-07 00:00:00,770.59
0000000464,1,PID000464,SID6709,2024-04-08 00:00:00,423.59
0000000465,4,PID000465,SID5294,2024-04-09 00:00:00,427.14
0000000466,3,PID000466,SID3872,2024-04-10 00:00:00,740.21
0000000467,4,PID000467,SID1032,2024-04-11 00:00:00,246.39
0000000468,1,PID000468,SID3003,2024-04-12 00:00:00,119.37
0000000469,1,PID000469,SID1016,2024-04-13 00:00:00,361.08
0000000470,4,PID000470,SID1155,2024-04-14 00:00:00,294.37
0000000471,1,PID000471,SID7632,2024-04-15 00:00:00,303.35
0000000472,4,PID000472,SID7898,2024-04-16 00:00:00,241.27
0000000473,3,PID000473,SID6001,2024-04-17 00:00:00,51.67
0000000474,4,PID000474,SID1275,2024-04-18 00:00:00,27.7
0000000475,3,PID000475,SID9840,2024-04-19 00:00:00,987.85
0000000476,4,PID000476,SID1503,2024-04-20 00:00:00,433.5
0000000477,1,PID000477,SID4767,2024-04-21 00:00:00,390.48
0000000478,4,PID000478,SID1939,2024-04-22 00:00:00,682.85
0000000479,1,PID000479,SID6626,2024-04-23 00:00:00,226.07
0000000480,4,PID000480,SID5851,2024-04-24 00:00:00,950.46
0000000481,4,PID000481,SID4173,2024-04-25 00:00:00,788.48
0000000482,2,PID000482,SID8102,2024-04-26 00:00:00,98.52
0000000483,1,PID000483,SID1506,2024-04-27 00:00:00,423.4
0000000484,2,PID000484,SID2468,2024-04-28 00:00:00,880.33
0000000485,1,PID000485,SID8496,2024-04-29 00:00:00,945.28
0000000486,2,PID000486,SID5822,2024-04-30 00:00:00,472.73
0000000487,3,PID000487,SID8776,2024-05-01 00:00:00,617.28
0000000488,4,PID000488,SID4649,2024-05-02 00:00:00,175.36
0000000489,1,PID000489,SID7066,2024-05-03 00:00:00,991.26
0000000490,1,PID000490,SID5911,2024-05-04 00:00:00,239.35
0000000491,4,PID000491,SID2724,2024-05-05 00:00:00,943.3
0000000492,1,PID000492,SID9168,2024-05-06 00:00:00,653.15
0000000493,1,PID000493,SID8992,2024-05-07 00:00:00,611.66
0000000494,2,PID000494,SID6569,2024-05-08 00:00:00,517.56
0000000495,1,PID000495,SID4510,2024-05-09 00:00:00,238.36
0000000496,3,PID000496,SID5004,2024-05-10 00:00:00,184.76
0000000497,3,PID000497,SID2556,2024-05-11 00:00:00,228.28
0000000498,4,PID000498,SID7011,2024-05-12 00:00:00,194.57
0000000499,1,PID000499,SID3850,2024-05-13 00:00:00,781.79
0000000500,4,PID000500,SID3985,2024-05-14 00:00:00,356.62
0000000501,3,PID000501,SID8876,2024-05-15 00:00:00,67.26
0000000502,1,PID000502,SID3069,2024-05-16 00:00:00,969.41
0000000503,1,PID000503,SID6346,2024-05-17 00:00:00,884.95
0000000504,4,PID000504,SID2772,2024-05-18 00:00:00,928.47
0000000505,3,PID000505,SID2521,2024-05-19 00:00:00,994.96
0000000506,1,PID000506,SID5665,2024-05-20 00:00:00,182.16
0000000507,4,PID000507,SID7215,2024-05-21 00:00:00,402.28
0000000508,3,PID000508,SID2625,2024-05-22 00:00:00,760.66
0000000509,4,PID000509,SID4149,2024-05-23 00:00:00,699.06
0000000510,2,PID000510,SID3605,2024-05-24 00:00:00,162.36
0000000511,1,PID000511,SID4201,2024-05-25 00:00:00,817.67
0000000512,2,PID000512,SID5993,2024-05-26 00:00:00,232.2
0000000513,3,PID000513,SID2183,2024-05-27 00:00:00,231.58
0000000514,2,PID000514,SID7739,2024-05-28 00:00:00,541.6
0000000515,2,PID000515,SID1781,2024-05-29 00:00:00,597.01
0000000516,3,PID000516,SID5125,2024-05-30 00:00:00,584.29
0000000517,4,PID000517,SID7241,2024-05-31 00:00:00,100.57
0000000518,2,PID000518,SID2301,2024-06-01 00:00:00,878.69
0000000519,4,PID000519,SID8281,2024-06-02 00:00:00,272.94
0000000520,2,PID000520,SID3908,2024-06-03 00:00:00,138.22
0000000521,4,PID000521,SID6038,2024-06-04 00:00:00,889.86
0000000522,3,PID000522,SID6035,2024-06-05 00:00:00,956.09
0000000523,2,PID000523,SID4875,2024-06-06 00:00:00,863.51
0000000524,3,PID000524,SID7226,2024-06-07 00:00:00,811.42
0000000525,2,PID000525,SID1363,2024-06-08 00:00:00,658.69
0000000526,3,PID000526,SID3595,2024-06-09 00:00:00,555.35
0000000527,3,PID000527,SID2018,2024-06-10 00:00:00,96.12
0000000528,2,PID000528,SID9617,2024-06-11 00:00:00,414.37
0000000529,2,PID000529,SID1957,2024-06-12 00:00:00,378.96
0000000530,2,PID000530,SID3001,2024-06-13 00:00:00,267.16
0000000531,1,PID000531,SID4477,2024-06-14 00:00:00,726.19
0000000532,4,PID000532,SID1591,2024-06-15 00:00:00,500.92
0000000533,1,PID000533,SID6222,2024-06-16 00:00:00,90.24
0000000534,1,PID000534,SID7878,2024-06-17 00:00:00,227.98
0000000535,3,PID000535,SID6320,2024-06-18 00:00:00,686.43
0000000536,2,PID000536,SID2731,2024-06-19 00:00:00,85.37
0000000537,4,PID000537,SID9000,2024-06-20 00:00:00,852.69
0000000538,3,PID000538,SID4954,2024-06-21 00:00:00,500.2
0000000539,1,PID000539,SID4939,2024-06-22 00:00:00,485.78
0000000540,2,PID000540,SID7782,2024-06-23 00:00:00,596.48
0000000541,3,PID000541,SID4518,2024-06-24 00:00:00,826.43
0000000542,2,PID000542,SID5984,2024-06-25 00:00:00,354.33
0000000543,3,PID000543,SID2157,2024-06-26 00:00:00,681.24
0000000544,2,PID000544,SID6425,2024-06-27 00:00:00,570.07
0000000545,1,PID000545,SID5225,2024-06-28 00:00:00,274.36
0000000546,4,PID000546,SID6045,2024-06-29 00:00:00,879.84
0000000547,1,PID000547,SID5873,2024-06-30 00:00:00,799.45
0000000548,4,PID000548,SID1186,2024-07-01 00:00:00,661.87
0000000549,2,PID000549,SID3030,2024-07-02 00:00:00,852.08
0000000550,3,PID000550,SID2863,2024-07-03 00:00:00,868.62
0000000551,1,PID000551,SID6259,2024-07-04 00:00:00,711.28
0000000552,4,PID000552,SID8972,2024-07-05 00:00:00,838.64
0000000553,1,PID000553,SID1240,2024-07-06 00:00:00,700.5
0000000554,4,PID000554,SID1078,2024-07-07 00:00:00,683.34
0000000555,1,PID000555,SID1281,2024-07-08 00:00:00,622.43
0000000556,4,PID000556,SID9640,2024-07-09 00:00:00,755.19
0000000557,4,PID000557,SID5478,2024-07-10 00:00:00,167.02
0000000558,2,PID000558,SID6345,2024-07-11 00:00:00,882.06
0000000559,4,PID000559,SID9342,2024-07-12 00:00:00,873.13
0000000560,2,PID000560,SID6901,2024-07-13 00:00:00,38.95
0000000561,4,PID000561,SID4563,2024-07-14 00:00:00,827.56
0000000562,3,PID000562,SID5035,2024-07-15 00:00:00,137.58
0000000563,3,PID000563,SID3856,2024-07-16 00:00:00,341.77
0000000564,3,PID000564,SID9574,2024-07-17 00:00:00,746.07
0000000565,4,PID000565,SID6521,2024-07-18 00:00:00,169.15
0000000566,2,PID000566,SID3449,2024-07-19 00:00:00,819.79
0000000567,2,PID000567,SID1734,2024-07-20 00:00:00,833.81
0000000568,4,PID000568,SID6669,2024-07-21 00:00:00,512.39
0000000569,3,PID000569,SID7308,2024-07-22 00:00:00,16.32
0000000570,3,PID000570,SID5803,2024-07-23 00:00:00,294.17
0000000571,2,PID000571,SID2437,2024-07-24 00:00:00,620.76
0000000572,3,PID000572,SID8309,2024-07-25 00:00:00,981.37
0000000573,1,PID000573,SID1107,2024-07-26 00:00:00,635.5
0000000574,2,PID000574,SID7983,2024-07-27 00:00:00,267.21
0000000575,3,PID000575,SID5889,2024-07-28 00:00:00,637.67
0000000576,2,PID000576,SID1573,2024-07-29 00:00:00,544.59
0000000577,1,PID000577,SID3743,2024-07-30 00:00:00,782.05
0000000578,2,PID000578,SID1813,2024-07-31 00:00:00,115.91
0000000579,2,PID000579,SID2285,2024-08-01 00:00:00,763.42
0000000580,2,PID000580,SID2379,2024-08-02 00:00:00,545.85
0000000581,2,PID000581,SID4235,2024-08-03 00:00:00,963.36
0000000582,1,PID000582,SID2019,2024-08-04 00:00:00,348.45
0000000583,4,PID000583,SID6047,2024-08-05 00:00:00,636.3
0000000584,2,PID000584,SID6838,2024-08-06 00:00:00,932.71
0000000585,2,PID000585,SID8910,2024-08-07 00:00:00,111.48
0000000586,3,PID000586,SID1872,2024-08-08 00:00:00,937.86
0000000587,2,PID000587,SID5962,2024-08-09 00:00:00,691.01
0000000588,3,PID000588,SID7613,2024-08-10 00:00:00,77.16
0000000589,4,PID000589,SID5192,2024-08-11 00:00:00,307.95
0000000590,1,PID000590,SID9993,2024-08-12 00:00:00,711.09
0000000591,1,PID000591,SID2847,2024-08-13 00:00:00,76.68
0000000592,4,PID000592,SID1310,2024-08-14 00:00:00,586.35
0000000593,1,PID000593,SID4224,2024-08-15 00:00:00,352.42
0000000594,4,PID000594,SID6210,2024-08-16 00:00:00,624.71
0000000595,4,PID000595,SID7741,2024-08-17 00:00:00,55.28
0000000596,4,PID000596,SID6645,2024-08-18 00:00:00,872.82
0000000597,1,PID000597,SID3336,2024-08-19 00:00:00,973.75
0000000598,3,PID000598,SID6635,2024-08-20 00:00:00,969.19
0000000599,4,PID000599,SID3874,2024-08-21 00:00:00,752.16
0000000600,2,PID000600,SID5460,2024-08-22 00:00:00,138.79
0000000601,1,PID000601,SID5596,2024-08-23 00:00:00,760.68
0000000602,4,PID000602,SID9901,2024-08-24 00:00:00,34.34
0000000603,4,PID000603,SID6322,2024-08-25 00:00:00,31.9
0000000604,2,PID000604,SID5591,2024-08-26 00:00:00,330.37
0000000605,3,PID000605,SID5559,2024-08-27 00:00:00,493.76
0000000606,3,PID000606,SID1700,2024-08-28 00:00:00,772.7
0000000607,3,PID000607,SID1841,2024-08-29 00:00:00,686.46
0000000608,4,PID000608,SID2903,2024-08-30 00:00:00,451.44
0000000609,4,PID000609,SID1338,2024-08-31 00:00:00,280.89
0000000610,4,PID000610,SID1308,2024-09-01 00:00:00,997.15
0000000611,1,PID000611,SID4624,2024-09-02 00:00:00,431.92
0000000612,2,PID000612,SID2869,2024-09-03 00:00:00,456.87
0000000613,4,PID000613,SID9418,2024-09-04 00:00:00,171.99
0000000614,2,PID000614,SID9245,2024-09-05 00:00:00,796.86
0000000615,2,PID000615,SID4336,2024-09-06 00:00:00,696.75
0000000616,3,PID000616,SID9348,2024-09-07 00:00:00,228.56
0000000617,1,PID000617,SID1035,2024-09-08 00:00:00,91.56
0000000618,4,PID000618,SID7461,2024-09-09 00:00:00,683.69
0000000619,3,PID000619,SID6303,2024-09-10 00:00:00,657.97
0000000620,3,PID000620,SID9424,2024-09-11 00:00:00,280.53
0000000621,4,PID000621,SID3709,2024-09-12 00:00:00,951.35
0000000622,2,PID000622,SID1822,2024-09-13 00:00:00,159.55
0000000623,3,PID000623,SID5304,2024-09-14 00:00:00,438.01
0000000624,2,PID000624,SID5742,2024-09-15 00:00:00,944.18
0000000625,1,PID000625,SID1553,2024-09-16 00:00:00,425.53
0000000626,2,PID000626,SID7615,2024-09-17 00:00:00,642.14
0000000627,1,PID000627,SID7095,2024-09-18 00:00:00,403.62
0000000628,2,PID000628,SID6248,2024-09-19 00:00:00,281.47
0000000629,3,PID000629,SID7684,2024-09-20 00:00:00,984.14
0000000630,3,PID000630,SID5572,2024-09-21 00:00:00,415.24
0000000631,1,PID000631,SID1112,2024-09-22 00:00:00,895.16
0000000632,4,PID000632,SID3862,2024-09-23 00:00:00,237.66
0000000633,1,PID000633,SID5590,2024-09-24 00:00:00,220.97
0000000634,1,PID000634,SID8572,2024-09-25 00:00:00,40.82
0000000635,2,PID000635,SID8962,2024-09-26 00:00:00,655.15
0000000636,2,PID000636,SID9100,2024-09-27 00:00:00,374.84
0000000637,1,PID000637,SID9186,2024-09-28 00:00:00,865.71
0000000638,3,PID000638,SID5574,2024-09-29 00:00:00,478.48
0000000639,2,PID000639,SID4785,2024-09-30 00:00:00,968.51
0000000640,4,PID000640,SID6745,2024-10-01 00:00:00,193.67
0000000641,2,PID000641,SID2260,2024-10-02 00:00:00,869.94
0000000642,2,PID000642,SID1630,2024-10-03 00:00:00,778.83
0000000643,4,PID000643,SID7768,2024-10-04 00:00:00,773.21
0000000644,1,PID000644,SID7765,2024-10-05 00:00:00,846.34
0000000645,4,PID000645,SID2300,2024-10-06 00:00:00,763.41
0000000646,1,PID000646,SID3249,2024-10-07 00:00:00,629.96
0000000647,1,PID000647,SID1638,2024-10-08 00:00:00,139.93
0000000648,1,PID000648,SID5541,2024-10-09 00:00:00,42.2
0000000649,4,PID000649,SID4795,2024-10-10 00:00:00,921.64
0000000650,1,PID000650,SID1975,2024-10-11 00:00:00,620.48
0000000651,3,PID000651,SID6097,2024-10-12 00:00:00,798.57
0000000652,4,PID000652,SID9063,2024-10-13 00:00:00,486.71
0000000653,3,PID000653,SID4455,2024-10-14 00:00:00,126.14
0000000654,1,PID000654,SID2133,2024-10-15 00:00:00,133.93
0000000655,2,PID000655,SID8426,2024-10-16 00:00:00,688.71
0000000656,1,PID000656,SID6840,2024-10-17 00:00:00,436.0
0000000657,3,PID000657,SID6600,2024-10-18 00:00:00,208.52
0000000658,3,PID000658,SID5712,2024-10-19 00:00:00,496.68
0000000659,4,PID000659,SID4312,2024-10-20 00:00:00,73.57
0000000660,2,PID000660,SID4101,2024-10-21 00:00:00,586.15
0000000661,4,PID000661,SID6726,2024-10-22 00:00:00,276.3
0000000662,3,PID000662,SID9823,2024-10-23 00:00:00,799.58
0000000663,1,PID000663,SID8971,2024-10-24 00:00:00,317.26
0000000664,2,PID000664,SID4759,2024-10-25 00:00:00,460.67
0000000665,1,PID000665,SID8244,2024-10-26 00:00:00,21.5
0000000666,1,PID000666,SID6388,2024-10-27 00:00:00,81.72
0000000667,2,PID000667,SID3143,2024-10-28 00:00:00,398.57
0000000668,4,PID000668,SID5928,2024-10-29 00:00:00,485.14
0000000669,1,PID000669,SID4528,2024-10-30 00:00:00,604.02
0000000670,3,PID000670,SID1725,2024-10-31 00:00:00,298.75
0000000671,1,PID000671,SID1436,2024-11-01 00:00:00,698.03
0000000672,2,PID000672,SID8771,2024-11-02 00:00:00,861.52
0000000673,2,PID000673,SID2685,2024-11-03 00:00:00,782.05
0000000674,2,PID000674,SID4176,2024-11-04 00:00:00,49.22
0000000675,4,PID000675,SID7597,2024-11-05 00:00:00,485.7
0000000676,1,PID000676,SID6843,2024-11-06 00:00:00,113.88
0000000677,4,PID000677,SID6092,2024-11-07 00:00:00,249.62
0000000678,4,PID000678,SID7304,2024-11-08 00:00:00,986.8
0000000679,2,PID000679,SID9228,2024-11-09 00:00:00,151.07
0000000680,2,PID000680,SID7475,2024-11-10 00:00:00,503.9
0000000681,4,PID000681,SID8415,2024-11-11 00:00:00,621.97
0000000682,1,PID000682,SID7337,2024-11-12 00:00:00,705.44
0000000683,3,PID000683,SID8311,2024-11-13 00:00:00,564.05
0000000684,4,PID000684,SID3812,2024-11-14 00:00:00,19.67
0000000685,1,PID000685,SID8330,2024-11-15 00:00:00,333.2
0000000686,2,PID000686,SID6882,2024-11-16 00:00:00,522.53
0000000687,2,PID000687,SID8719,2024-11-17 00:00:00,96.99
0000000688,1,PID000688,SID5831,2024-11-18 00:00:00,357.12
0000000689,3,PID000689,SID5472,2024-11-19 00:00:00,42.87
0000000690,2,PID000690,SID2437,2024-11-20 00:00:00,87.79
0000000691,2,PID000691,SID9590,2024-11-21 00:00:00,402.95
0000000692,2,PID000692,SID1538,2024-11-22 00:00:00,141.39
0000000693,1,PID000693,SID5251,2024-11-23 00:00:00,571.87
0000000694,4,PID000694,SID3717,2024-11-24 00:00:00,692.57
0000000695,2,PID000695,SID8692,2024-11-25 00:00:00,802.58
0000000696,4,PID000696,SID1765,2024-11-26 00:00:00,208.15
0000000697,3,PID000697,SID2010,2024-11-27 00:00:00,175.81
0000000698,2,PID000698,SID6077,2024-11-28 00:00:00,113.52
0000000699,2,PID000699,SID2589,2024-11-29 00:00:00,640.07
0000000700,3,PID000700,SID6656,2024-11-30 00:00:00,709.41
0000000701,2,PID000701,SID7566,2024-12-01 00:00:00,41.27
0000000702,4,PID000702,SID7048,2024-12-02 00:00:00,936.85
0000000703,1,PID000703,SID6554,2024-12-03 00:00:00,61.45
0000000704,4,PID000704,SID5645,2024-12-04 00:00:00,545.88
0000000705,1,PID000705,SID2921,2024-12-05 00:00:00,711.97
0000000706,1,PID000706,SID3711,2024-12-06 00:00:00,872.26
0000000707,4,PID000707,SID9365,2024-12-07 00:00:00,716.95
0000000708,4,PID000708,SID8794,2024-12-08 00:00:00,803.71
0000000709,4,PID000709,SID5247,2024-12-09 00:00:00,346.06
0000000710,4,PID000710,SID5583,2024-12-10 00:00:00,816.68
0000000711,3,PID000711,SID4789,2024-12-11 00:00:00,89.31
0000000712,2,PID000712,SID5344,2024-12-12 00:00:00,895.87
0000000713,1,PID000713,SID2592,2024-12-13 00:00:00,552.12
0000000714,4,PID000714,SID2937,2024-12-14 00:00:00,819.12
0000000715,4,PID000715,SID4030,2024-12-15 00:00:00,457.8
0000000716,4,PID000716,SID4456,2024-12-16 00:00:00,647.14
0000000717,3,PID000717,SID4163,2024-12-17 00:00:00,531.14
0000000718,4,PID000718,SID4286,2024-12-18 00:00:00,734.27
0000000719,4,PID000719,SID2035,2024-12-19 00:00:00,90.81
0000000720,4,PID000720,SID4414,2024-12-20 00:00:00,69.75
0000000721,2,PID000721,SID7573,2024-12-21 00:00:00,254.63
0000000722,3,PID000722,SID3617,2024-12-22 00:00:00,167.95
0000000723,4,PID000723,SID9833,2024-12-23 00:00:00,873.07
0000000724,1,PID000724,SID4206,2024-12-24 00:00:00,227.02
0000000725,1,PID000725,SID5640,2024-12-25 00:00:00,976.11
0000000726,1,PID000726,SID8617,2024-12-26 00:00:00,343.53
0000000727,3,PID000727,SID5259,2024-12-27 00:00:00,190.3
0000000728,3,PID000728,SID5286,2024-12-28 00:00:00,791.8
0000000729,1,PID000729,SID7998,2024-12-29 00:00:00,662.12
0000000730,4,PID000730,SID9270,2024-12-30 00:00:00,503.21
0000000731,3,PID000731,SID5302,2024-12-31 00:00:00,559.81
0000000732,1,PID000732,SID8578,2025-01-01 00:00:00,722.01
0000000733,1,PID000733,SID5432,2025-01-02 00:00:00,236.17
0000000734,4,PID000734,SID6561,2025-01-03 00:00:00,996.37
0000000735,2,PID000735,SID7969,2025-01-04 00:00:00,975.05
0000000736,3,PID000736,SID7813,2025-01-05 00:00:00,653.82
0000000737,4,PID000737,SID3877,2025-01-06 00:00:00,207.55
0000000738,1,PID000738,SID6668,2025-01-07 00:00:00,683.43
0000000739,1,PID000739,SID9701,2025-01-08 00:00:00,81.48
0000000740,4,PID000740,SID5819,2025-01-09 00:00:00,40.35
0000000741,3,PID000741,SID4265,2025-01-10 00:00:00,265.11
0000000742,2,PID000742,SID9440,2025-01-11 00:00:00,468.0
0000000743,2,PID000743,SID5592,2025-01-12 00:00:00,869.59
0000000744,1,PID000744,SID2836,2025-01-13 00:00:00,729.9
0000000745,3,PID000745,SID1255,2025-01-14 00:00:00,745.28
0000000746,2,PID000746,SID6396,2025-01-15 00:00:00,431.24
0000000747,3,PID000747,SID1962,2025-01-16 00:00:00,352.48
0000000748,3,PID000748,SID6122,2025-01-17 00:00:00,377.33
0000000749,1,PID000749,SID1975,2025-01-18 00:00:00,987.77
0000000750,2,PID000750,SID9376,2025-01-19 00:00:00,49.71
0000000751,4,PID000751,SID1671,2025-01-20 00:00:00,868.36
0000000752,1,PID000752,SID1412,2025-01-21 00:00:00,582.89
0000000753,2,PID000753,SID3044,2025-01-22 00:00:00,444.23
0000000754,2,PID000754,SID5086,2025-01-23 00:00:00,728.01
0000000755,2,PID000755,SID8375,2025-01-24 00:00:00,491.8
0000000756,2,PID000756,SID2784,2025-01-25 00:00:00,874.69
0000000757,2,PID000757,SID1029,2025-01-26 00:00:00,901.69
0000000758,3,PID000758,SID7890,2025-01-27 00:00:00,427.5
0000000759,1,PID000759,SID6558,2025-01-28 00:00:00,284.06
0000000760,3,PID000760,SID4417,2025-01-29 00:00:00,596.43
0000000761,4,PID000761,SID4094,2025-01-30 00:00:00,913.24
0000000762,2,PID000762,SID7051,2025-01-31 00:00:00,218.56
0000000763,1,PID000763,SID4692,2025-02-01 00:00:00,626.74
0000000764,2,PID000764,SID1025,2025-02-02 00:00:00,635.24
0000000765,1,PID000765,SID1375,2025-02-03 00:00:00,735.78
0000000766,3,PID000766,SID6191,2025-02-04 00:00:00,140.25
0000000767,1,PID000767,SID5354,2025-02-05 00:00:00,718.67
0000000768,4,PID000768,SID1577,2025-02-06 00:00:00,909.94
0000000769,4,PID000769,SID3405,2025-02-07 00:00:00,187.89
0000000770,1,PID000770,SID5901,2025-02-08 00:00:00,245.17
0000000771,1,PID000771,SID4190,2025-02-09 00:00:00,971.68
0000000772,1,PID000772,SID2080,2025-02-10 00:00:00,189.17
0000000773,1,PID000773,SID6739,2025-02-11 00:00:00,855.84
0000000774,4,PID000774,SID7829,2025-02-12 00:00:00,497.36
0000000775,2,PID000775,SID7799,2025-02-13 00:00:00,254.76
0000000776,1,PID000776,SID2352,2025-02-14 00:00:00,872.04
0000000777,1,PID000777,SID3487,2025-02-15 00:00:00,450.85
0000000778,4,PID000778,SID9238,2025-02-16 00:00:00,519.67
0000000779,4,PID000779,SID7331,2025-02-17 00:00:00,365.64
0000000780,3,PID000780,SID8276,2025-02-18 00:00:00,597.02
0000000781,1,PID000781,SID7980,2025-02-19 00:00:00,171.89
0000000782,3,PID000782,SID4629,2025-02-20 00:00:00,397.17
0000000783,4,PID000783,SID5382,2025-02-21 00:00:00,969.72
0000000784,4,PID000784,SID5614,2025-02-22 00:00:00,265.55
0000000785,2,PID000785,SID8163,2025-02-23 00:00:00,660.17
0000000786,1,PID000786,SID4031,2025-02-24 00:00:00,331.94
0000000787,3,PID000787,SID1204,2025-02-25 00:00:00,775.74
0000000788,4,PID000788,SID9852,2025-02-26 00:00:00,139.56
0000000789,4,PID000789,SID2649,2025-02-27 00:00:00,970.12
0000000790,3,PID000790,SID8004,2025-02-28 00:00:00,459.25
0000000791,2,PID000791,SID1371,2025-03-01 00:00:00,243.69
0000000792,4,PID000792,SID4025,2025-03-02 00:00:00,82.76
0000000793,1,PID000793,SID1668,2025-03-03 00:00:00,178.06
0000000794,4,PID000794,SID3342,2025-03-04 00:00:00,524.58
0000000795,1,PID000795,SID6408,2025-03-05 00:00:00,343.63
0000000796,3,PID000796,SID5789,2025-03-06 00:00:00,830.59
0000000797,1,PID000797,SID8680,2025-03-07 00:00:00,436.58
0000000798,3,PID000798,SID3736,2025-03-08 00:00:00,256.23
0000000799,1,PID000799,SID2970,2025-03-09 00:00:00,620.97
0000000800,3,PID000800,SID9620,2025-03-10 00:00:00,709.71
0000000801,1,PID000801,SID4249,2025-03-11 00:00:00,175.37
0000000802,2,PID000802,SID2945,2025-03-12 00:00:00,175.94
0000000803,1,PID000803,SID2992,2025-03-13 00:00:00,46.3
0000000804,1,PID000804,SID1537,2025-03-14 00:00:00,739.04
0000000805,2,PID000805,SID9961,2025-03-15 00:00:00,667.17
0000000806,4,PID000806,SID1454,2025-03-16 00:00:00,479.88
0000000807,4,PID000807,SID7958,2025-03-17 00:00:00,845.73
0000000808,1,PID000808,SID6163,2025-03-18 00:00:00,807.61
0000000809,2,PID000809,SID3988,2025-03-19 00:00:00,589.5
0000000810,1,PID000810,SID2335,2025-03-20 00:00:00,869.59
0000000811,3,PID000811,SID6676,2025-03-21 00:00:00,213.78
0000000812,3,PID000812,SID6234,2025-03-22 00:00:00,120.8
0000000813,1,PID000813,SID8231,2025-03-23 00:00:00,277.05
0000000814,4,PID000814,SID4146,2025-03-24 00:00:00,66.52
0000000815,4,PID000815,SID8838,2025-03-25 00:00:00,535.86
0000000816,1,PID000816,SID2314,2025-03-26 00:00:00,937.24
0000000817,1,PID000817,SID1245,2025-03-27 00:00:00,48.95
0000000818,3,PID000818,SID9435,2025-03-28 00:00:00,130.89
0000000819,4,PID000819,SID2712,2025-03-29 00:00:00,457.68
0000000820,1,PID000820,SID5901,2025-03-30 00:00:00,934.54
